"feature_selected","we.eBH","wi.eBH","effect","effect.low","effect.high","overlap"
"Lactobacillus.jensenii",0.000153719653439305,1.66277850362787e-05,-0.13781614447261,-3.91168587515116,3.3077899950397,0.433313337558757
"Corynebacterium.tuberculostearicum",0.00112432845176948,0.000592000776779261,-0.114732937160217,-4.01054494204531,3.17487395251364,0.443800000189731
"Fusobacterium.nucleatum",0.00220582136503207,0.00896980124432701,0.112752692184497,-3.09903462281722,4.43726010976665,0.444311137960332
"Anaerococcus.mediterraneensis",0.0105083657663573,0.00502858528034901,-0.109944372908089,-4.1001316047571,3.0964600421035,0.447510498077264
"Prevotella",0.0137464706008862,0.0108719757705563,0.105650646865625,-3.54095433646465,3.96386989026323,0.446000000182124
"Lactobacillus.crispatus",0.00387291803935739,0.00333017110030598,-0.101527587823594,-4.06813890490519,3.35717620232535,0.448510298113815
"Prevotella.melaninogenica",0.00386279314783263,0.0142603277879428,0.0950998247133754,-3.42163390946025,4.51050294743062,0.451509698223491
"Streptococcus.mitis",0.0184842985141931,0.0292288185580067,0.0896812109170511,-3.19649046273134,4.51772998369119,0.452909418274687
"Lawsonella.clevelandensis",0.106298847492877,0.0385514563552668,-0.0890843454238358,-4.20592630141574,3.41611395672143,0.456308738399049
"Bacteroidales",0.0230721200474948,0.0243255051881716,0.088515037239847,-3.56080322387138,4.58368560582733,0.452000000161489
"Lachnospiraceae",0.187512557345434,0.0465700138009764,-0.0821637718158204,-4.36265519921829,3.60041098347226,0.458308338472223
"Fenollaria.massiliensis.timonensis",0.105307458602022,0.0491622154070919,-0.0793436910908014,-4.05744247404979,3.42254681699631,0.46390721867718
"Prevotellaceae",0.0281703701749608,0.0334735676557461,0.0720591491346905,-3.70586109966945,4.4631703243918,0.459400000136232
"Anaerococcus.prevotii.tetradius",0.0665970106349971,0.0465798854441745,-0.0717447005678839,-3.78923495758131,3.48474061071343,0.465000000117241
